budget_per_side,dataset,draw,estimate_l2,estimate_sha256,far,instance_index,instance_position,method,model,normalized_vector_mse,phase,query_total,runtime_sec,scenario,seed,severity,squared_drift_error,target_l2,target_sha256,topk_overlap,vector_mse,clean_mask_sha256,shifted_mask_sha256
256,adult,4,0.5570446543237151,FFDFCC426F870D81C92A32F4B12236DFCD9569CAE616A0936233C7C63E10D6B1,1,14608,0,lime_independent,hgb,0.0014888091982703901,full,512,0.03839539992623031,mean_shift,2,1.0,4.1447683375659895e-06,0.5588690520357973,69160065DCF47B2E28C4E2C8682536E111FB955F0ED6EB79AF9177F112D10E4C,0.8,1.7432892982637035e-05,,
256,adult,4,0.55873957510102,9F6DFE47642335435FEA322539EE42277A764DFD1A9190ABF7041A99BA1DA44B,1,14608,0,lime_paired,hgb,0.0040694721916679595,full,512,0.03643310000188649,mean_shift,2,1.0,2.0939403700512512e-08,0.5588690520357973,69160065DCF47B2E28C4E2C8682536E111FB955F0ED6EB79AF9177F112D10E4C,1.0,4.765061452843111e-05,,
256,adult,0,0.5300154992453364,EA52D2DCB1ECEB2FA1E0D2F5B142ABAC85FD42D88EA0DC720F456B3CB215A6A1,1,2432,1,glime_independent,hgb,0.0037101085034571698,full,512,0.061948199989274144,mean_shift,2,1.0,2.1985835348298092e-05,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,0.8,3.674155844196239e-05,,
256,adult,0,0.5366997437848353,9240E5B90F0917A1B3AEB8BD14155F261ECDA105A25212ED39D0BED27A073C86,1,2432,1,kernelshap_independent,hgb,0.006334179631117654,full,516,0.0958595999982208,mean_shift,2,1.0,0.0001127253239453366,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,1.0,6.277417710005274e-05,48113768CAA0C037D82CD3C943347076800D93004865592822839B0BDD7E454F,ED1C193AB5BA72168F19715E79CA2033B71EBF23EF8702997590173568900969
256,adult,0,0.52226255890036,3FA45C6CD6DD6465D184CC5F0E26DA44F34A1DA90A3379722F498A8B51C119F6,1,2432,1,kernelshap_paired,hgb,0.005439834724950998,full,516,0.09989210008643568,mean_shift,2,1.0,2.1820261463286888e-05,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,1.0,5.391087217380302e-05,65453F7E62C101226AECA63DDC100F3D2B640C5186D6101049CE52750EF9B898,65453F7E62C101226AECA63DDC100F3D2B640C5186D6101049CE52750EF9B898
256,adult,0,0.5279510511200672,62E6926CF82B5CF49D759872B4AC383483A9C832E7A7CB2EDFD35145EFC9409B,1,2432,1,lime_independent,hgb,0.0019152501197686497,full,512,0.06497250008396804,mean_shift,2,1.0,6.27396542099207e-06,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,1.8966904644671037e-05,,
256,adult,0,0.5181192866565393,DB6E60DA95344B110CC7EEDCF20C8E529B236181D897BAAB0663CDA9FA4E694E,1,2432,1,lime_paired,hgb,0.001614615444552328,full,512,0.07289319997653365,mean_shift,2,1.0,6.052729018882563e-05,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,1.5989690776438307e-05,,
1152,adult,0,0.525678173293721,8E89F1FAB0B4770F4E50A25F0CBC6A41B305D56B84DDA53D7C44ADB6F910E9A1,1,2432,1,lime_paired_slime_budget,hgb,0.00047005469404563826,full,2304,0.15864709997549653,mean_shift,2,1.0,1.210395964075792e-08,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,4.654996476815558e-06,,
-1,adult,0,0.523179238979045,55CE53BCBE1F434F550F1B5F844496CD2558B17BC0CCD8F60B0D595A28227E50,1,2432,1,slime_independent,hgb,0.000963851819809043,full,2304,0.2455929999705404,mean_shift,2,1.0,6.305160080440642e-06,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,9.54511651988255e-06,,
256,adult,1,0.5284483714601945,F1EA720ECF9E7421BE4EF7B988D3DF65D7D58E4AA65F02EC1CD2AAEC4773532B,1,2432,1,glime_independent,hgb,0.0018770054753173917,full,512,0.08176259999163449,mean_shift,2,1.0,9.18185398030348e-06,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,1.858816428225614e-05,,
256,adult,1,0.5141701340660962,31F5DAA5CE6124D22E2D746D089B30CF019210BCC4F7B0379C6AEEF58B490BA2,1,2432,1,kernelshap_independent,hgb,0.008514450863536496,full,516,0.11464419984258711,mean_shift,2,1.0,0.00017052363706884362,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,0.8,8.438151071554432e-05,95A9C1585F37B6F38B3DB705FA267DA37DFFB0ECDA1481E6CCA49CC66A9442D2,7F8D083779AF1ED1D3455C090628F87876ECEE310D8B21563964AC044D050FC2
256,adult,1,0.5278646496078501,68F0903D3774FA12C318C025F88086D1DADA0800AC5ED4714797A32A841BCEE5,1,2432,1,kernelshap_paired,hgb,0.009198094518925217,full,516,0.1169344000518322,mean_shift,2,1.0,1.4681965434290944e-06,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,0.8,9.115668451798459e-05,62D05B58D86431799A51F0FC1A4B72A27FD4D11EE53398FA09EEB69192C27104,62D05B58D86431799A51F0FC1A4B72A27FD4D11EE53398FA09EEB69192C27104
256,adult,1,0.5150406739122931,BD26D311E42CFEDC4429D166E5E48667FFC18F4094B0FA6225009521B47BA2ED,1,2432,1,lime_independent,hgb,0.0025849434572628553,full,512,0.08939430001191795,mean_shift,2,1.0,0.00012013536826977431,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,2.5598941652431897e-05,,
256,adult,1,0.5274636477874515,5CD0B01E97CD55D5829B46936F450D17FFEE9463D146884ADA689F77789C2177,1,2432,1,lime_paired,hgb,0.0030908863553922986,full,512,0.09498920012265444,mean_shift,2,1.0,3.961596050998252e-06,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,0.8,3.060934243790676e-05,,
1152,adult,1,0.5266831757070338,7499BD75F7C205B21CB2DBE50B62D1EB36AAA221747DA3303450E5ED19CE4D05,1,2432,1,lime_paired_slime_budget,hgb,0.0005629106294846985,full,2304,0.1482883000280708,mean_shift,2,1.0,1.3633917922093097e-06,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,5.5745576636213455e-06,,
-1,adult,1,0.5300337004226042,D2BFB7AA9A3B7647F016AFD32F746C0EBA32AD623974CD002A7490667AC31D86,1,2432,1,slime_independent,hgb,0.0008598255087809793,full,2304,0.2687713000923395,mean_shift,2,1.0,2.2167144444744946e-05,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,1.0,8.514934038001537e-06,,
256,adult,2,0.5381777380058125,0999887A5E67F22A5C0C1007193B43301082D82AF226D8813430428694C2A5EF,1,2432,1,glime_independent,hgb,0.003231140279194512,full,512,0.07188830012455583,mean_shift,2,1.0,0.00017976786208273888,0.5255735190061697,3AD1A6C470CF1123BD2061F166D13FFA52BF1257395CC70957050714F732D1AA,0.8,3.199829042508603e-05,,
256,adult,2,0.524460787463657,F5D0E35C32681275830A04AE880C4701A2194438D1EDEE91419C4C1245FED293,1,2432,1,kernelshap_independent,hgb,0.0030753921957258467,full,516,0.08924260013736784,mean_shift,2,1.0,5.618223080759619e-06,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,1.0,3.0478329569025833e-05,DAFCD4B7CC41C1FE5B328241FEEFB599D43081B706DAF3C4EB9524064B90B290,DE63FE7AD45CF4157F25CAF9D2ED96F75AAE869D1731F358747CC7BE3D01A8CD
256,adult,2,0.5253287042346223,4A0878E735A1CD029F95A6DE36CA10E891654CEEDC78DE6E21B3037E82F7ABFC,1,2432,1,kernelshap_paired,hgb,0.003884699936781397,full,516,0.1052505997940898,mean_shift,2,1.0,2.1291164132446365e-06,0.5267156696943099,5BC295BD51FC8E4AB5777769EBD42937A4F3022249C09DC575A57C1AA5818F54,0.8,3.8498883204082836e-05,2534D453DFC1BE941FCC46BD42C36C3938DD1168503C5C6A8C5BD7936BC30286,2534D453DFC1BE941FCC46BD42C36C3938DD1168503C5C6A8C5BD7936BC30286
