dataset,model,window,seed,method,acc,ece,mean_conf,expl_time_s,n_window,n_explained,reference_window,window_hash,subsample_hash,dataset_fingerprint,cache_schema,seed_policy_version,lime_sampling_space,lime_pairing,pi_pairing,config_hash,source_hash,host,top3,top5,spearman,cosine,sign
electricity-temporal,logreg,1,3,shap,0.7512610340479193,0.1357873657043534,0.8228668851927474,0.0037268000014591,3172,100,1,f6eac31fd1aea22131cec3bf9228f334ceb3662c5ba8d8522386fe18a1e279a9,b46da9946cbf1b0780b65312c5195325b56ed6bfe881ae4604489dbaaa4bfc4e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,1.0,1.0
electricity-temporal,logreg,1,4,lime,0.7512610340479193,0.1357873657043534,0.8228668851927474,0.2957280999999057,3172,30,1,f6eac31fd1aea22131cec3bf9228f334ceb3662c5ba8d8522386fe18a1e279a9,91995f966041ccc67366ce86c0a4fe4b2b89e9d68e288f541121d16836f9db12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,1.0000000000000002,1.0
electricity-temporal,logreg,1,4,pi,0.7512610340479193,0.1357873657043534,0.8228668851927474,0.076538100000107,3172,100,1,f6eac31fd1aea22131cec3bf9228f334ceb3662c5ba8d8522386fe18a1e279a9,91995f966041ccc67366ce86c0a4fe4b2b89e9d68e288f541121d16836f9db12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,1.0,1.0
electricity-temporal,logreg,1,4,shap,0.7512610340479193,0.1357873657043534,0.8228668851927474,0.0031371999994007,3172,100,1,f6eac31fd1aea22131cec3bf9228f334ceb3662c5ba8d8522386fe18a1e279a9,91995f966041ccc67366ce86c0a4fe4b2b89e9d68e288f541121d16836f9db12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9999999999999998,1.0
electricity-temporal,logreg,2,0,lime,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.5823610999996163,3172,30,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,06d02175a177d0d1e5f7d850132280193e52dd288f75a27709f3f013355d03c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.999374225224553,1.0
electricity-temporal,logreg,2,0,pi,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.1177064000003156,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,06d02175a177d0d1e5f7d850132280193e52dd288f75a27709f3f013355d03c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.7297297297297297,0.9916043556921468,1.0
electricity-temporal,logreg,2,0,shap,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0022072000010666,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,06d02175a177d0d1e5f7d850132280193e52dd288f75a27709f3f013355d03c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9982290576684008,1.0
electricity-temporal,logreg,2,1,lime,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.4705008000000816,3172,30,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,759585a98cc608cb608fe3a29ce34e465215aff394e68cf005308b0adb8110e9,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.7619047619047621,0.9999480575306708,1.0
electricity-temporal,logreg,2,1,pi,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0992927000006602,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,759585a98cc608cb608fe3a29ce34e465215aff394e68cf005308b0adb8110e9,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9617692030835674,0.9913212137225,1.0
electricity-temporal,logreg,2,1,shap,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0012442999995982,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,759585a98cc608cb608fe3a29ce34e465215aff394e68cf005308b0adb8110e9,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9983433467135394,1.0
electricity-temporal,logreg,2,2,lime,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.3673987000001943,3172,30,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,5db04a71506960291f1df142403e595260e07eaec02039136bc6d9889bb10b24,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9999220986965868,1.0
electricity-temporal,logreg,2,2,pi,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0718482000011135,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,5db04a71506960291f1df142403e595260e07eaec02039136bc6d9889bb10b24,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.99950621352791,1.0
electricity-temporal,logreg,2,2,shap,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0011920999986614,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,5db04a71506960291f1df142403e595260e07eaec02039136bc6d9889bb10b24,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9977893510360508,1.0
electricity-temporal,logreg,2,3,lime,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.3908955999995669,3172,30,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,e5641c903fd57ae8d5935254bf93d195d4d09d3445c5d07c306bb318caa12be6,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9523809523809524,0.9995030301922994,1.0
electricity-temporal,logreg,2,3,pi,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0683348999991722,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,e5641c903fd57ae8d5935254bf93d195d4d09d3445c5d07c306bb318caa12be6,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9983805188953888,1.0
electricity-temporal,logreg,2,3,shap,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.0011605999989114,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,e5641c903fd57ae8d5935254bf93d195d4d09d3445c5d07c306bb318caa12be6,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9951885822508676,1.0
electricity-temporal,logreg,2,4,lime,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.3759291999995184,3172,30,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,050e3aa48fcd2c4f3b2383295dcc24b2fd31dc84c47b4d96f6317846a829faca,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.7619047619047621,0.9999491763196192,1.0
electricity-temporal,logreg,2,4,pi,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.089614900000015,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,050e3aa48fcd2c4f3b2383295dcc24b2fd31dc84c47b4d96f6317846a829faca,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.7297297297297297,0.9997891458906732,1.0
electricity-temporal,logreg,2,4,shap,0.7436948297604036,0.1836214567173091,0.8637953665349193,0.001120400000218,3172,100,1,d97d42d885b082a7840829322571c102befa9c9bd60ffa4140a8727947c75420,050e3aa48fcd2c4f3b2383295dcc24b2fd31dc84c47b4d96f6317846a829faca,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9992726936510912,1.0
electricity-temporal,logreg,3,0,lime,0.6667717528373266,0.2902496909758651,0.936537506110213,0.3294511000003695,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9285714285714288,0.9992812420828696,1.0
electricity-temporal,logreg,3,0,pi,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0541272000009485,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.415900195928029,0.9819417780596486,1.0
electricity-temporal,logreg,3,0,shap,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0013153999989299,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9952729438716998,1.0
electricity-temporal,logreg,3,1,lime,0.6667717528373266,0.2902496909758651,0.936537506110213,0.4367865000003803,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9523809523809524,0.9993040480200786,1.0
electricity-temporal,logreg,3,1,pi,0.6667717528373266,0.2902496909758651,0.936537506110213,0.1020871999990049,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.996040157794746,1.0
electricity-temporal,logreg,3,1,shap,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0021674999989045,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9938846999367796,1.0
electricity-temporal,logreg,3,2,lime,0.6667717528373266,0.2902496909758651,0.936537506110213,0.3772529999987455,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9996939415423952,1.0
electricity-temporal,logreg,3,2,pi,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0770136999999522,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.996040343502408,1.0
electricity-temporal,logreg,3,2,shap,0.6667717528373266,0.2902496909758651,0.936537506110213,0.001872100001492,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9918642269007206,1.0
electricity-temporal,logreg,3,3,lime,0.6667717528373266,0.2902496909758651,0.936537506110213,0.416001800000231,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9047619047619048,0.9997039279655868,1.0
electricity-temporal,logreg,3,3,pi,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0757479000003513,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.5945945945945946,0.9832981463302822,1.0
electricity-temporal,logreg,3,3,shap,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0012055999995936,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9930487000815916,1.0
electricity-temporal,logreg,3,4,lime,0.6667717528373266,0.2902496909758651,0.936537506110213,0.3402139999998326,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.8333333333333335,0.9998693116141584,1.0
electricity-temporal,logreg,3,4,pi,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0686651000014535,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9994567452306424,1.0
electricity-temporal,logreg,3,4,shap,0.6667717528373266,0.2902496909758651,0.936537506110213,0.0012181999991298,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9975695324908234,1.0
electricity-temporal,logreg,4,0,lime,0.6721311475409836,0.2853304391493583,0.9409785106028736,0.4995579999995243,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9523809523809524,0.9993965617705284,1.0
electricity-temporal,logreg,4,0,pi,0.6721311475409836,0.2853304391493583,0.9409785106028736,0.0983959000004688,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.1621621621621621,0.9878982574370914,1.0
electricity-temporal,logreg,4,0,shap,0.6721311475409836,0.2853304391493583,0.9409785106028736,0.001847199999247,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9759000729485332,0.9930079966866272,1.0
