dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable,expl_time_s
bank-marketing,hgb,quantize,8.0,1,lime,0.9051902093777646,0.034503096431731,0.0318799920500792,0.012778107574707,0.9167934575865584,0.96,0.6555555555555556,0.6133333333333333,0.5142156862745098,0.8853671699481358,0.6624335849335848,0.6551724137931035,0.6206896551724138,0.5183569979716025,0.8830022709117646,0.668034743034743,0.5753598213195801
bank-marketing,hgb,quantize,8.0,1,pi,0.9051902093777646,0.034503096431731,0.0318799920500792,0.012778107574707,0.9167934575865584,0.96,1.0,1.0,0.9588235294117649,0.9963192766994156,1.0,,,,,,0.5030961036682129
bank-marketing,hgb,quantize,4.0,1,shap,0.8941315246240047,0.0539663815983485,0.0617895752632948,0.026591329443374,0.8870822007449572,0.935,0.6566666666666666,0.6779999999999998,0.7204411764705881,0.7340567313639547,0.8930353812853814,0.6595365418894832,0.6780748663101603,0.7225070776973892,0.7218607100489475,0.8919192215983659,0.6986384391784668
bank-marketing,hgb,quantize,4.0,1,lime,0.8941315246240047,0.0539663815983485,0.0617895752632948,0.026591329443374,0.8870822007449572,0.935,0.5888888888888888,0.5933333333333334,0.4980392156862744,0.860580779168791,0.7153042328042328,0.5862068965517241,0.5931034482758621,0.4978701825557809,0.8574448004417952,0.7054871373836892,0.4491071701049804
bank-marketing,hgb,quantize,4.0,1,pi,0.8941315246240047,0.0539663815983485,0.0617895752632948,0.026591329443374,0.8870822007449572,0.935,1.0,1.0,0.8617647058823529,0.9721106651701168,1.0,,,,,,0.5044207572937012
bank-marketing,hgb,quantize,2.0,1,shap,0.8765113535830139,0.0888381008552049,0.1300321708308361,0.0976414663598742,0.837812619487791,0.91,0.6566666666666666,0.6559999999999999,0.4775147058823529,0.3888519637227545,0.7797421883671884,0.6666666666666665,0.6582417582417581,0.4770361990950226,0.3615128165394272,0.7768822142448516,0.7176406383514404
bank-marketing,hgb,quantize,2.0,1,lime,0.8765113535830139,0.0888381008552049,0.1300321708308361,0.0976414663598742,0.837812619487791,0.91,0.6222222222222221,0.5933333333333333,0.550686274509804,0.8795211631460664,0.7581850556850558,0.617283950617284,0.6,0.556318082788671,0.8734256145212287,0.7562325534547756,0.8972601890563965
bank-marketing,hgb,quantize,2.0,1,pi,0.8765113535830139,0.0888381008552049,0.1300321708308361,0.0976414663598742,0.837812619487791,0.91,1.0,0.8,0.8735294117647058,0.8855006453050315,1.0,,,,,,0.6036770343780518
bank-marketing,hgb,gradual,0.2,1,shap,0.8943526983190799,0.0518283692126216,0.0524335061242419,0.0426104942417203,0.8848812250447201,0.965,0.77,0.823,0.8651029411764705,0.8580337849530395,0.9542829392829392,0.768566493955095,0.82279792746114,0.8643553794574824,0.8550183778221436,0.9526248075470872,0.8800323009490967
bank-marketing,hgb,gradual,0.2,1,lime,0.8943526983190799,0.0518283692126216,0.0524335061242419,0.0426104942417203,0.8848812250447201,0.965,0.6666666666666666,0.6066666666666667,0.5146078431372549,0.8699842974270432,0.7196243571243574,0.6666666666666666,0.6137931034482759,0.5147058823529411,0.8669481619229874,0.7099562315079557,0.637747049331665
bank-marketing,hgb,gradual,0.2,1,pi,0.8943526983190799,0.0518283692126216,0.0524335061242419,0.0426104942417203,0.8848812250447201,0.965,1.0,1.0,0.8764705882352942,0.9983173919631944,1.0,,,,,,0.7562811374664307
bank-marketing,hgb,gradual,0.4,1,shap,0.8682542023002064,0.0969478030079622,0.1081644206682559,0.0986368084722979,0.8449332156679326,0.91,0.7083333333333333,0.74,0.7526176470588236,0.6632807631120784,0.9219797286047284,0.7032967032967034,0.7373626373626373,0.7518745959922429,0.6498434632842872,0.9200396063033426,1.1080503463745115
bank-marketing,hgb,gradual,0.4,1,lime,0.8682542023002064,0.0969478030079622,0.1081644206682559,0.0986368084722979,0.8449332156679326,0.91,0.6222222222222221,0.6133333333333334,0.5172549019607843,0.8513250795668844,0.706000481000481,0.6282051282051282,0.6230769230769232,0.5358597285067873,0.8528680756530049,0.714884901423363,0.7376413345336914
bank-marketing,hgb,gradual,0.4,1,pi,0.8682542023002064,0.0969478030079622,0.1081644206682559,0.0986368084722979,0.8449332156679326,0.91,1.0,1.0,0.8147058823529412,0.992978591513216,1.0,,,,,,0.6592330932617188
bank-marketing,hgb,gradual,0.6,1,shap,0.8482748451784135,0.1232674727219109,0.142030462177023,0.1302540618737736,0.81611942537467,0.885,0.7116666666666667,0.763,0.7180294117647057,0.4859102039340914,0.8925882173382174,0.7099811676082863,0.7615819209039548,0.7097208374875374,0.4539538083597361,0.8862136451119503,1.02063250541687
bank-marketing,hgb,gradual,0.6,1,lime,0.8482748451784135,0.1232674727219109,0.142030462177023,0.1302540618737736,0.81611942537467,0.885,0.5777777777777777,0.5666666666666667,0.4392156862745098,0.8255236637719959,0.678331205831206,0.5972222222222222,0.575,0.460171568627451,0.8103014524953499,0.6912925037925038,0.6539876461029053
bank-marketing,hgb,gradual,0.6,1,pi,0.8482748451784135,0.1232674727219109,0.142030462177023,0.1302540618737736,0.81611942537467,0.885,1.0,0.8,0.7764705882352941,0.9920913926179006,1.0,,,,,,0.5608794689178467
bank-marketing,hgb,gradual,0.8,1,shap,0.8054408728988499,0.1759805367148333,0.196233252788871,0.1852011722897617,0.7775230796803985,0.835,0.69,0.73,0.6561764705882354,0.35044646668343,0.8712902514152515,0.6906187624750498,0.7293413173652693,0.6340084536808736,0.2776553924038103,0.8566853638709926,0.752312183380127
bank-marketing,hgb,gradual,0.8,1,lime,0.8054408728988499,0.1759805367148333,0.196233252788871,0.1852011722897617,0.7775230796803985,0.835,0.5444444444444444,0.5466666666666666,0.4805882352941177,0.8200913400389829,0.6840464165464165,0.5362318840579711,0.5652173913043478,0.4971867007672634,0.8154992278294969,0.6811064539325409,0.771705150604248
bank-marketing,hgb,gradual,0.8,1,pi,0.8054408728988499,0.1759805367148333,0.196233252788871,0.1852011722897617,0.7775230796803985,0.835,1.0,0.8,0.55,0.979986365023306,0.8,,,,,,0.5946621894836426
bank-marketing,hgb,gradual,1.0,1,shap,0.7591418460631082,0.2328959009141846,0.2442139172234161,0.2333729517984157,0.7451628112861868,0.785,0.675,0.71,0.6325882352941177,0.2653773978610015,0.8584801864801864,0.6794055201698513,0.7121019108280253,0.6105095541401274,0.1774295697711161,0.8440953420252784,0.8851633071899414
bank-marketing,hgb,gradual,1.0,1,lime,0.7591418460631082,0.2328959009141846,0.2442139172234161,0.2333729517984157,0.7451628112861868,0.785,0.5777777777777777,0.5333333333333334,0.4244117647058824,0.7853355654201368,0.6745527620527623,0.5652173913043478,0.5478260869565218,0.4487212276214833,0.7709841261081649,0.6895428243254329,0.5136630535125732
bank-marketing,hgb,gradual,1.0,1,pi,0.7591418460631082,0.2328959009141846,0.2442139172234161,0.2333729517984157,0.7451628112861868,0.785,1.0,0.8,0.4823529411764706,0.9702561045043476,0.8,,,,,,0.7521648406982422
bank-marketing,logreg,baseline,0.0,2,shap,0.9018726039516368,0.0,0.0,0.0306078501967462,0.9149243502524792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,logreg,baseline,0.0,2,lime,0.9018726039516368,0.0,0.0,0.0306078501967462,0.9149243502524792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,logreg,baseline,0.0,2,pi,0.9018726039516368,0.0,0.0,0.0306078501967462,0.9149243502524792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,logreg,mean_shift,0.25,2,shap,0.9029784724270128,0.0108375110586847,0.0196016815257671,0.0315112755376968,0.9017512321659,0.99,0.905,0.95,0.9719264705882352,0.9729591029965428,0.9856872294372294,0.904040404040404,0.9494949494949496,0.971642899584076,0.9727447859027016,0.9855426559972016,0.2760477066040039
bank-marketing,logreg,mean_shift,0.25,2,lime,0.9029784724270128,0.0108375110586847,0.0196016815257671,0.0315112755376968,0.9017512321659,0.99,0.8444444444444446,0.7266666666666669,0.8457843137254901,0.9557067354551504,0.9374458874458874,0.839080459770115,0.7241379310344829,0.8412778904665313,0.9542692138947164,0.9352888490819524,0.2084643840789795
bank-marketing,logreg,mean_shift,0.25,2,pi,0.9029784724270128,0.0108375110586847,0.0196016815257671,0.0315112755376968,0.9017512321659,0.99,1.0,1.0,1.0,1.0,1.0,,,,,,0.1029949188232421
bank-marketing,logreg,mean_shift,0.5,2,shap,0.9020200530816868,0.024476555588322,0.0420184632609846,0.04103114649177,0.8866982631419488,0.98,0.8283333333333333,0.9280000000000002,0.9082794117647058,0.8935058915032207,0.9643312382062382,0.8248299319727891,0.926530612244898,0.9065576230492196,0.8915676539985782,0.9636033042920796,0.2688310146331787
bank-marketing,logreg,mean_shift,0.5,2,lime,0.9020200530816868,0.024476555588322,0.0420184632609846,0.04103114649177,0.8866982631419488,0.98,0.8444444444444446,0.706666666666667,0.8603921568627452,0.9609297293805188,0.9332434232434232,0.839080459770115,0.6965517241379312,0.8566937119675456,0.9597381316636152,0.9309414723207828,0.2124922275543213
bank-marketing,logreg,mean_shift,0.5,2,pi,0.9020200530816868,0.024476555588322,0.0420184632609846,0.04103114649177,0.8866982631419488,0.98,1.0,1.0,1.0,1.0,1.0,,,,,,0.1215155124664306
bank-marketing,logreg,mean_shift,1.0,2,shap,0.8962695370097317,0.0604541433205544,0.0962973050820818,0.0945944165611174,0.8511134825705173,0.94,0.8733333333333332,0.97,0.8038529411764705,0.6544182469761602,0.9363189726939728,0.8670212765957447,0.9680851063829788,0.7958541927409262,0.6368261533220149,0.933624310087076,0.2797918319702148
bank-marketing,logreg,mean_shift,1.0,2,lime,0.8962695370097317,0.0604541433205544,0.0962973050820818,0.0945944165611174,0.8511134825705173,0.94,0.8333333333333334,0.7133333333333335,0.8872549019607842,0.9664644105601314,0.9414241314241316,0.8333333333333334,0.7000000000000002,0.8816176470588235,0.9645537170877624,0.9372401408115696,0.1974616050720214
bank-marketing,logreg,mean_shift,1.0,2,pi,0.8962695370097317,0.0604541433205544,0.0962973050820818,0.0945944165611174,0.8511134825705173,0.94,1.0,1.0,1.0,1.0,1.0,,,,,,0.0962812900543212
bank-marketing,logreg,mean_shift,1.5,2,shap,0.8763639044529637,0.1167797109997051,0.1642907291295749,0.1625878406086104,0.8098591613137593,0.875,0.9116666666666666,0.977,0.7831911764705882,0.4546378629918226,0.9363189726939728,0.9066666666666668,0.9737142857142858,0.7655294117647057,0.4040417248455732,0.9305506874078304,0.2508561611175537
bank-marketing,logreg,mean_shift,1.5,2,lime,0.8763639044529637,0.1167797109997051,0.1642907291295749,0.1625878406086104,0.8098591613137593,0.875,0.8666666666666668,0.7133333333333335,0.8528431372549021,0.9580620419623876,0.9167232767232768,0.8518518518518519,0.6962962962962964,0.8403050108932462,0.9541836607330624,0.910556727223394,0.1945488452911377
bank-marketing,logreg,mean_shift,1.5,2,pi,0.8763639044529637,0.1167797109997051,0.1642907291295749,0.1625878406086104,0.8098591613137593,0.875,1.0,1.0,1.0,1.0,1.0,,,,,,0.0937438011169433
bank-marketing,logreg,mean_shift,2.0,2,shap,0.8206281332940135,0.1980241816573282,0.2459109257717602,0.2442080372507958,0.7678131377409342,0.77,0.9116666666666666,0.977,0.7802058823529411,0.3292479393131445,0.9358189726939729,0.9112554112554112,0.9727272727272728,0.7492169595110771,0.2377478317277705,0.9249202096604696,0.2321963310241699
bank-marketing,logreg,mean_shift,2.0,2,lime,0.8206281332940135,0.1980241816573282,0.2459109257717602,0.2442080372507958,0.7678131377409342,0.77,0.8777777777777779,0.7733333333333334,0.8884313725490196,0.9681645342539648,0.9565867465867466,0.8472222222222222,0.775,0.878186274509804,0.9638350142583156,0.953309190809191,0.2023563385009765
bank-marketing,logreg,mean_shift,2.0,2,pi,0.8206281332940135,0.1980241816573282,0.2459109257717602,0.2442080372507958,0.7678131377409342,0.77,1.0,1.0,1.0,1.0,1.0,,,,,,0.0953917503356933
bank-marketing,logreg,noise,0.1,2,shap,0.9015039811265112,0.0030227071660277,0.0059412469231587,0.029661815980838,0.914894692782951,1.0,0.965,0.968,0.989941176470588,0.9956396106833688,0.9974103535353536,0.965,0.968,0.989941176470588,0.9956396106833688,0.9974103535353536,0.2915258407592773
bank-marketing,logreg,noise,0.1,2,lime,0.9015039811265112,0.0030227071660277,0.0059412469231587,0.029661815980838,0.914894692782951,1.0,0.8444444444444446,0.7133333333333335,0.8584313725490195,0.9487528441299692,0.930829725829726,0.8444444444444446,0.7133333333333335,0.8584313725490195,0.9487528441299692,0.930829725829726,0.2084672451019287
bank-marketing,logreg,noise,0.1,2,pi,0.9015039811265112,0.0030227071660277,0.0059412469231587,0.029661815980838,0.914894692782951,1.0,1.0,1.0,0.9823529411764708,0.999929687403004,1.0,,,,,,0.0935721397399902
bank-marketing,logreg,noise,0.25,2,shap,0.9023149513417872,0.0085520495429076,0.0150036149841581,0.0265605881397712,0.914112896824025,1.0,0.9266666666666664,0.939,0.9675,0.977229733390902,0.9882214452214452,0.9266666666666664,0.939,0.9675,0.977229733390902,0.9882214452214452,0.2892625331878662
bank-marketing,logreg,noise,0.25,2,lime,0.9023149513417872,0.0085520495429076,0.0150036149841581,0.0265605881397712,0.914112896824025,1.0,0.8111111111111112,0.7400000000000002,0.8399019607843137,0.948481779512266,0.9303679653679654,0.8111111111111112,0.7400000000000002,0.8399019607843137,0.948481779512266,0.9303679653679654,0.2276685237884521
bank-marketing,logreg,noise,0.25,2,pi,0.9023149513417872,0.0085520495429076,0.0150036149841581,0.0265605881397712,0.914112896824025,1.0,1.0,1.0,0.9823529411764708,0.9993780392230296,1.0,,,,,,0.0967803001403808
bank-marketing,logreg,noise,0.5,2,shap,0.9005455617811855,0.020053081686818,0.0305876057862332,0.0201138753145139,0.9115293512464356,0.975,0.9,0.915,0.9012794117647058,0.9092693549051978,0.9582504856254856,0.8991452991452991,0.9138461538461538,0.903046757164404,0.9079825634837037,0.9580346861116092,0.2567305564880371
bank-marketing,logreg,noise,0.5,2,lime,0.9005455617811855,0.020053081686818,0.0305876057862332,0.0201138753145139,0.9115293512464356,0.975,0.8222222222222223,0.7400000000000001,0.8565686274509805,0.9484833312274372,0.9080480630480632,0.8024691358024691,0.7259259259259261,0.8436819172113289,0.9433207024939833,0.8978311811645144,0.2099053859710693
bank-marketing,logreg,noise,0.5,2,pi,0.9005455617811855,0.020053081686818,0.0305876057862332,0.0201138753145139,0.9115293512464356,0.975,1.0,1.0,0.976470588235294,0.9991431978841904,1.0,,,,,,0.1272346973419189
bank-marketing,logreg,noise,0.75,2,shap,0.90002948982601,0.0288263049248009,0.0461902178886404,0.0118138336059907,0.9083509126414498,0.99,0.8583333333333333,0.8859999999999999,0.8636911764705882,0.8391816265292269,0.9396029942279942,0.8569023569023568,0.8858585858585859,0.8630273321449792,0.8379484544977257,0.9389929234626204,0.330949068069458
bank-marketing,logreg,noise,0.75,2,lime,0.90002948982601,0.0288263049248009,0.0461902178886404,0.0118138336059907,0.9083509126414498,0.99,0.8222222222222223,0.6733333333333337,0.8324509803921569,0.947479037448836,0.9253352203352204,0.8160919540229885,0.6689655172413796,0.8279918864097364,0.9460585934857634,0.9227605727605728,0.2309298515319824
bank-marketing,logreg,noise,0.75,2,pi,0.90002948982601,0.0288263049248009,0.0461902178886404,0.0118138336059907,0.9083509126414498,0.99,1.0,1.0,0.9147058823529411,0.997728839354498,1.0,,,,,,0.0996387004852294
bank-marketing,logreg,noise,1.0,2,shap,0.8928782070185786,0.0384842229430846,0.0619559572455683,0.0225341005578034,0.9028566716197168,0.955,0.8633333333333334,0.867,0.84125,0.7741125065441024,0.9382063630813632,0.8638743455497382,0.8649214659685863,0.8399907607021866,0.7757344528140216,0.9374100158131572,0.2758452892303467
bank-marketing,logreg,noise,1.0,2,lime,0.8928782070185786,0.0384842229430846,0.0619559572455683,0.0225341005578034,0.9028566716197168,0.955,0.8444444444444446,0.7066666666666669,0.8533333333333334,0.9526082984487948,0.9195987345987346,0.8333333333333334,0.7000000000000002,0.8460084033613445,0.9499251338167816,0.9138557870700728,0.1993856430053711
bank-marketing,logreg,noise,1.0,2,pi,0.8928782070185786,0.0384842229430846,0.0619559572455683,0.0225341005578034,0.9028566716197168,0.955,1.0,0.8,0.8382352941176471,0.9951527951812827,1.0,,,,,,0.0944736003875732
bank-marketing,logreg,missing,0.1,2,shap,0.9006192863462106,0.0049395458566794,0.0068420961578048,0.0287997931977667,0.9169689144484404,0.995,0.99,0.992,0.9756029411764706,0.9794832288192376,0.9835618686868688,0.9899497487437184,0.9919597989949748,0.9770322199231452,0.9855032195173078,0.9844842901375565,0.2625584602355957
bank-marketing,logreg,missing,0.1,2,lime,0.9006192863462106,0.0049395458566794,0.0068420961578048,0.0287997931977667,0.9169689144484404,0.995,0.7888888888888891,0.7133333333333335,0.8643137254901961,0.9607466845245096,0.9223765123765124,0.7888888888888891,0.7133333333333335,0.8643137254901961,0.9607466845245096,0.9223765123765124,0.416093111038208
bank-marketing,logreg,missing,0.1,2,pi,0.9006192863462106,0.0049395458566794,0.0068420961578048,0.0287997931977667,0.9169689144484404,0.995,1.0,0.8,0.9235294117647058,0.9979844691383956,1.0,,,,,,0.1316208839416504
bank-marketing,logreg,missing,0.2,2,shap,0.9001032143910351,0.008994396933058,0.0129625467596085,0.0219803825433002,0.9195961631109344,1.0,0.9616666666666666,0.986,0.9609558823529412,0.9597412018936632,0.976654526029526,0.9616666666666666,0.986,0.9609558823529412,0.9597412018936632,0.976654526029526,0.4511637687683105
bank-marketing,logreg,missing,0.2,2,lime,0.9001032143910351,0.008994396933058,0.0129625467596085,0.0219803825433002,0.9195961631109344,1.0,0.8222222222222223,0.7133333333333335,0.8257843137254902,0.9493319935610264,0.9191142191142192,0.8222222222222223,0.7133333333333335,0.8257843137254902,0.9493319935610264,0.9191142191142192,0.3493268489837646
bank-marketing,logreg,missing,0.2,2,pi,0.9001032143910351,0.008994396933058,0.0129625467596085,0.0219803825433002,0.9195961631109344,1.0,1.0,1.0,0.973529411764706,0.9851435797274852,1.0,,,,,,0.1361987590789795
