budget,dimension,margin,margin_name,rho,signal,unit_id,seed,replications,truth_theta,truth_topk_changed,theory_independent_vector_mse,theory_paired_vector_mse,theory_mse_difference,empirical_independent_vector_mse,empirical_paired_vector_mse,empirical_mse_difference,difference_mcse,difference_ci95_low,difference_ci95_high,empirical_relative_reduction,identity_relative_error,zero_normalized_identity_error,expected_sign,empirical_sign,sign_match,paired_plugin_bias,independent_plugin_bias,paired_split_bias,independent_split_bias,paired_split_mse,independent_split_mse,paired_topk_disagreement,independent_topk_disagreement,paired_topk_condition_error,independent_topk_condition_error,paired_margin_bound_violation,independent_margin_bound_violation
128,32,0.05,near_tie,0.25,weak,p32_b128_rhop0d25_weak_near_tie,2605063250,8000,0.009999999999999995,True,0.5,0.375,0.125,0.49983914537077817,0.3753223727061689,0.12451677266460925,0.0017669630894190107,0.12105352500934799,0.12798002031987052,0.24911368750889518,0.0038658186831259655,,1,1,True,0.3750137820279833,0.49985293892868476,0.0010974028645142058,0.0022581154321157943,0.01774491938686454,0.03204620367288581,0.476,0.550375,0.60625,0.56875,0.0,0.0
128,32,0.5,separated,0.25,weak,p32_b128_rhop0d25_weak_separated,488225855,8000,0.30250000000000005,True,0.5,0.375,0.125,0.498583599267531,0.3741537998391231,0.12442979942840787,0.0017442296287975667,0.12101110935596464,0.1278484895008511,0.2495665714058939,0.004561604572737021,,1,1,True,0.37552212507779564,0.49782813176884305,0.002212089220800073,-0.0028190828375623256,0.03148694897948083,0.05019383008451642,0.659125,0.663625,0.34325,0.33825,0.0,0.0
128,32,0.05,near_tie,0.25,moderate,p32_b128_rhop0d25_moderate_near_tie,304129140,8000,0.30249999999999994,True,0.5,0.375,0.125,0.5005903565373521,0.3739309480132676,0.12665940852408447,0.001742087480740544,0.123244917061833,0.13007389998633595,0.25302007293988626,0.013275268192675771,,1,1,True,0.37469781975154876,0.4991684610605088,0.0033844828793189174,-0.003529378132792138,0.03231307159408894,0.05124577373858123,0.657,0.66,0.343125,0.340125,0.0,0.0
128,32,0.5,separated,0.25,moderate,p32_b128_rhop0d25_moderate_separated,1808958589,8000,1.0,True,0.5,0.375,0.125,0.5015596935594695,0.37401681504669787,0.12754287851277163,0.0017438050615205768,0.1241250205921913,0.13096073643335196,0.25429252021354654,0.020343028102173033,,1,1,True,0.3726503330885407,0.5038284558528989,0.0013789562384483034,0.0034983589585397823,0.06414509544040765,0.09683864977699819,0.999875,1.0,0.007625,0.007,0.0,0.0
128,32,0.05,near_tie,0.75,null,p32_b128_rhop0d75_null_near_tie,2034823205,8000,0.0,False,0.5,0.125,0.375,0.500708811425564,0.12566951575057952,0.3750392956749845,0.0014609225768519123,0.37217588742435476,0.37790270392561426,0.7490167680636839,0.00010478846662535328,,1,1,True,0.12566951575057952,0.5007088114255641,0.0007263559949179055,-0.000560496726509054,0.0019399973837872127,0.031073580767473245,0.212,0.445875,0.444875,0.57325,0.0,0.0
128,32,0.5,separated,0.75,null,p32_b128_rhop0d75_null_separated,467890716,8000,0.0,False,0.5,0.125,0.375,0.5009256881545826,0.12482479981002201,0.37610088834456057,0.0014388508960385782,0.37328074058832494,0.3789210361007962,0.7508117416180464,0.002935702252161517,,1,1,True,0.12482479981002201,0.5009256881545826,-8.374067982684913e-05,-0.0024965507425493377,0.0019912964663366096,0.031138154343640128,0.0,0.000125,0.0,0.000125,0.0,0.0
128,32,0.05,near_tie,0.75,weak,p32_b128_rhop0d75_weak_near_tie,3073686366,8000,0.009999999999999995,True,0.5,0.125,0.375,0.5004560368417488,0.12498098434563439,0.3754750524961144,0.0014386818458715402,0.37265523607820616,0.37829486891402264,0.7502658072937681,0.001266806656305075,,1,1,True,0.12493847567083106,0.5000436927761541,0.00016874207165134235,-0.0025322556144309,0.0021010771332936047,0.03192313705701166,0.349375,0.554875,0.66975,0.563,0.0,0.0
128,32,0.5,separated,0.75,weak,p32_b128_rhop0d75_weak_separated,4200867883,8000,0.30250000000000005,True,0.5,0.125,0.375,0.49922586951070774,0.1246262743677342,0.37459959514297353,0.0014199496035166457,0.3718164939200809,0.37738269636586613,0.7503609448567226,0.0010677462854039217,,1,1,True,0.12484948433328191,0.4990938620995024,-0.0003569669384584917,-0.003955630717086878,0.006662700352618549,0.049430210992554194,0.657,0.657875,0.344875,0.343625,0.0,0.0
128,32,0.05,near_tie,0.75,moderate,p32_b128_rhop0d75_moderate_near_tie,2039242756,8000,0.30249999999999994,True,0.5,0.125,0.375,0.49904344363450864,0.12595671933522834,0.3730867242992803,0.0014324248661146154,0.37027917156169565,0.37589427703686495,0.7476036987523735,0.005102068535252524,,1,1,True,0.1265693635106102,0.4984036706796207,0.00011013908360568703,-0.0014622208851693963,0.006565096314897662,0.049319972184486305,0.655375,0.6505,0.345,0.34975,0.0,0.0
128,32,0.5,separated,0.75,moderate,p32_b128_rhop0d75_moderate_separated,1284728066,8000,1.0,True,0.5,0.125,0.375,0.5003801729863657,0.12484060513263513,0.3755395678537306,0.001428747580790966,0.37273922259538034,0.3783399131120809,0.7505084895998931,0.0014388476099482794,,1,1,True,0.12327996182680367,0.4986545511670275,-0.0020479099194467,0.0003406187257237736,0.017363751875479137,0.09251422177657395,1.0,1.0,0.008125,0.008625,0.0,0.0
