dataset,model,scenario,severity,seed,method,acc_v2,flip_v2,dconf_v2,ece_v2,mean_conf_v2,stable_frac_v2,expl_time_s_v2,top3_all_v2,top5_all_v2,spearman_all_v2,cosine_all_v2,sign_all_v2,top3_stable_v2,top5_stable_v2,spearman_stable_v2,cosine_stable_v2,sign_stable_v2,acc_legacy,flip_legacy,dconf_legacy,ece_legacy,mean_conf_legacy,stable_frac_legacy,expl_time_s_legacy,top3_all_legacy,top5_all_legacy,spearman_all_legacy,cosine_all_legacy,sign_all_legacy,top3_stable_legacy,top5_stable_legacy,spearman_stable_legacy,cosine_stable_legacy,sign_stable_legacy,key_match_status,delta_acc,delta_flip,delta_dconf,delta_ece,delta_mean_conf,delta_stable_frac,delta_expl_time_s,delta_top3_all,delta_top5_all,delta_spearman_all,delta_cosine_all,delta_sign_all,delta_top3_stable,delta_top5_stable,delta_spearman_stable,delta_cosine_stable,delta_sign_stable,comparison_use
adult,hgb,gradual,0.4,0,shap,0.8086398689688118,0.1455674605882754,0.1251552841027962,0.1218608389452434,0.927588888316419,0.865,1.4636103999991974,0.6483333333333333,0.828,0.870725274725275,0.7149008223089405,0.9478243145743146,0.6473988439306358,0.8277456647398843,0.8658959537572255,0.7243532344657676,0.9460513474964344,0.8086398689688118,0.1455674605882754,0.1251552841027962,0.1218608389452434,0.927588888316419,0.885,1.412837028503418,0.6333333333333333,0.821,0.8612527472527474,0.6881786629750073,0.9489414474414474,0.6308851224105463,0.8135593220338984,0.849183584776805,0.6783221351290412,0.9434480773463826,both,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.05077337149577943,0.015000000000000013,0.007000000000000006,0.009472527472527581,0.026722159333933182,-0.0011171328671327752,0.016513721520089564,0.014186342705985955,0.0167123689804205,0.046031099336726444,0.002603270150051795,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,1,lime,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.685,2.973098700000264,0.6222222222222221,0.6400000000000001,0.6152380952380953,0.8559800425283829,0.8028804528804528,0.6025641025641024,0.6461538461538462,0.6148774302620457,0.8483742486688723,0.803767386459694,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.71,0.4292688369750976,0.5444444444444444,0.5733333333333335,0.5046153846153846,0.8408685098496321,0.6992890442890443,0.4999999999999999,0.5363636363636363,0.48011988011988,0.8278856406606837,0.6788284947375857,both,0.0,0.0,0.0,0.0,0.0,-0.02499999999999991,2.5438298630251666,0.07777777777777772,0.06666666666666665,0.11062271062271067,0.015111532678750761,0.10359140859140858,0.10256410256410253,0.10979020979020992,0.13475755014216567,0.020488608008188636,0.12493889172210837,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,1,pi,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.685,1.1653063000003383,0.6666666666666666,1.0,0.9428571428571428,0.9467953223658114,1.0,,,,,,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.71,0.5456156730651855,1.0,1.0,0.8857142857142857,0.9517794997267012,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.02499999999999991,0.6196906269351528,-0.33333333333333337,0.0,0.05714285714285716,-0.004984177360889741,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,1,shap,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.685,1.3582188000000317,0.65,0.823,0.6008791208791209,0.5948009921765043,0.8180674603174602,0.659367396593674,0.8262773722627736,0.637603272639769,0.6594577277512063,0.8190412993332701,0.7013580836688733,0.3088787279055484,0.2686934370137027,0.2701065145032817,0.856365292607624,0.71,0.7507681846618652,0.6583333333333333,0.8270000000000001,0.5716043956043957,0.5860959178423758,0.8015988455988456,0.6572769953051641,0.8253521126760562,0.6098127224887788,0.6278933216201843,0.8143205190740401,both,0.0,0.0,0.0,0.0,0.0,-0.02499999999999991,0.6074506153381665,-0.008333333333333304,-0.004000000000000115,0.02927472527472519,0.008705074334128482,0.016468614718614605,0.002090401288509902,0.0009252595867174085,0.02779055015099019,0.03156440613102196,0.004720780259229951,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,2,lime,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.86,2.666859199999635,0.7888888888888891,0.6733333333333333,0.7003663003663007,0.9100940116912908,0.8247604247604249,0.7976190476190477,0.6714285714285715,0.701883830455259,0.919218819491862,0.830100455100455,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.855,1.3990271091461182,0.6222222222222222,0.5733333333333334,0.4893772893772894,0.7338002118089081,0.6893584193584193,0.6296296296296297,0.5777777777777777,0.4811558811558811,0.7411357398626106,0.6772573105906439,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,1.267832090853517,0.16666666666666685,0.09999999999999998,0.21098901098901124,0.1762937998823827,0.13540200540200553,0.16798941798941802,0.09365079365079376,0.22072794929937795,0.1780830796292514,0.15284314450981118,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,2,pi,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.86,1.068154399999912,0.6666666666666666,1.0,0.8989010989010989,0.9492850599104428,1.0,,,,,,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.855,1.380814552307129,0.6666666666666666,0.8,0.9032967032967032,0.9379183158765118,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,-0.312660152307217,0.0,0.19999999999999996,-0.004395604395604269,0.011366744033931009,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,2,shap,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.86,1.3668287999998938,0.635,0.81,0.8306373626373628,0.6571445050285091,0.9254911616161616,0.6395348837209303,0.8046511627906976,0.8286225402504471,0.6790718623359364,0.9254696046847208,0.8081621510953388,0.1501399030915171,0.1480661763578421,0.1429214368834732,0.94747084872042,0.855,0.8828318119049072,0.6433333333333334,0.813,0.8275384615384617,0.6276442378338356,0.9238329725829726,0.6354775828460039,0.8058479532163744,0.8339952445215603,0.6663772940670656,0.928178822477068,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,0.4839969880949866,-0.008333333333333415,-0.0029999999999998916,0.0030989010989010968,0.02950026719467347,0.0016581890331890392,0.004057300874926395,-0.0011967904256767747,-0.005372704271113138,0.012694568268870832,-0.0027092177923471183,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,3,lime,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.735,3.337159000000611,0.7111111111111111,0.6933333333333336,0.6486446886446886,0.8940730540943383,0.7766448366448365,0.7166666666666666,0.6900000000000001,0.6558241758241758,0.8903913840305228,0.7755011655011655,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.68,1.123910665512085,0.5444444444444444,0.5466666666666666,0.3986813186813186,0.8286856618630558,0.651970806970807,0.5294117647058822,0.5764705882352942,0.4029734970911441,0.8011869682378164,0.6662667397961515,both,0.0,0.0,0.0,0.0,0.0,0.05499999999999994,2.213248334488526,0.16666666666666674,0.14666666666666694,0.24996336996336999,0.06538739223128254,0.12467402967402952,0.18725490196078431,0.11352941176470588,0.25285067873303174,0.08920441579270633,0.10923442570501407,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,3,pi,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.735,1.2024029000003793,1.0,0.8,0.8373626373626375,0.979443309939604,1.0,,,,,,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.68,1.2962243556976318,0.6666666666666666,0.8,0.5956043956043956,0.9001949694056135,0.8888888888888888,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.05499999999999994,-0.09382145569725253,0.33333333333333337,0.0,0.2417582417582419,0.07924834053399055,0.11111111111111116,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,3,shap,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.735,1.5693667000005007,0.6716666666666667,0.81,0.590021978021978,0.6646814399640748,0.7968097041847042,0.6780045351473922,0.8136054421768707,0.6108245496000598,0.6932745678505452,0.8016722128967028,0.7200573261448168,0.2912714119975431,0.2574226132635684,0.2556808003704105,0.872289919742101,0.68,0.9650049209594728,0.665,0.8130000000000002,0.5472527472527473,0.5859335999537408,0.7895668081918084,0.6519607843137255,0.8161764705882353,0.5821266968325791,0.6890745317801887,0.8015505328005328,both,0.0,0.0,0.0,0.0,0.0,0.05499999999999994,0.604361779041028,0.00666666666666671,-0.0030000000000001137,0.04276923076923067,0.07874784001033397,0.007242895992895848,0.026043750833666723,-0.0025710284113645843,0.028697852767480714,0.004200036070356461,0.00012168009616997377,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,4,lime,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.85,2.4662618999991537,0.7333333333333335,0.6866666666666668,0.7002197802197805,0.8792857491541163,0.7902259777259778,0.736111111111111,0.7000000000000001,0.6864468864468866,0.8765794650325184,0.7807020525770527,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.855,0.65543532371521,0.5777777777777777,0.5466666666666666,0.3998534798534798,0.8086774253999841,0.6452480852480852,0.5599999999999999,0.52,0.3985054945054945,0.8493274356351843,0.6438734598734598,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,1.8108265762839437,0.15555555555555578,0.14000000000000012,0.3003663003663007,0.07060832375413217,0.1449778924778926,0.1761111111111111,0.18000000000000005,0.28794139194139207,0.027252029397334065,0.13682859270359293,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,4,pi,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.85,1.0146389000001363,0.6666666666666666,0.8,0.9428571428571428,0.9227407786896832,1.0,,,,,,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.855,0.5470023155212402,0.6666666666666666,1.0,0.934065934065934,0.95716744243915,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.4676365844788961,0.0,-0.19999999999999996,0.008791208791208871,-0.03442666374946679,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.4,4,shap,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.85,0.9667650999999752,0.645,0.8230000000000001,0.817010989010989,0.6432713021537892,0.9173477633477636,0.6392156862745098,0.8117647058823529,0.8078603749191984,0.6445175419546222,0.9108736524912996,0.8091175868422849,0.1539616460793011,0.1537861363660203,0.1488550944047508,0.955789941497769,0.855,0.8852815628051758,0.6783333333333335,0.8270000000000001,0.8123956043956045,0.610827498667059,0.9192292568542568,0.6744639376218324,0.823391812865497,0.8076730287256603,0.6309970261228455,0.916942187117626,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.0814835371947994,-0.03333333333333344,-0.0040000000000000036,0.004615384615384466,0.03244380348673026,-0.001881493506493248,-0.03524825134732268,-0.011627106983144064,0.0001873461935381071,0.013520515831776714,-0.006068534626326394,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,0,lime,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.75,2.89472029999979,0.7333333333333335,0.6400000000000001,0.5305494505494505,0.8404487626246143,0.7128009028009028,0.7460317460317459,0.6285714285714284,0.5058084772370487,0.8347956263816014,0.7044582401725259,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.71,1.991381883621216,0.5555555555555555,0.5800000000000002,0.5107692307692308,0.8317629940534543,0.7144042994042994,0.5555555555555555,0.5833333333333334,0.5115384615384615,0.8290352996085503,0.705715811965812,both,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.9033384163785738,0.17777777777777803,0.05999999999999994,0.01978021978021971,0.00868576857115999,-0.0016033966033965896,0.19047619047619047,0.04523809523809508,-0.005729984301412805,0.005760326773051161,-0.0012575717932861163,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,0,pi,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.75,1.0936189999993076,0.6666666666666666,0.6,0.5384615384615385,0.7823808427776483,0.8571428571428571,,,,,,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.71,1.4525823593139648,0.6666666666666666,0.8,0.6615384615384616,0.8234850659220709,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,-0.3589633593146573,0.0,-0.20000000000000007,-0.12307692307692308,-0.041104223144422636,-0.1428571428571429,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,0,shap,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.75,1.4609791000002588,0.6250000000000001,0.812,0.5734285714285715,0.5259161938161538,0.8092332251082252,0.6222222222222221,0.8146666666666665,0.5952527472527473,0.5963357139453405,0.8130555555555554,0.695079505903228,0.3187743124274892,0.3064676676248588,0.3009149126813534,0.9238927343010735,0.71,0.847517728805542,0.61,0.802,0.5575164835164835,0.4917609008636456,0.8023674381174382,0.6103286384976524,0.7915492957746478,0.5816437084042718,0.5602081207015275,0.8005175184752649,both,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.6134613711947168,0.015000000000000124,0.010000000000000009,0.01591208791208798,0.03415529295250824,0.006865786990786993,0.011893583724569723,0.023117370892018707,0.01360903884847553,0.03612759324381298,0.012538037080290554,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,1,lime,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,3.540768099999696,0.6777777777777778,0.6000000000000001,0.5095970695970696,0.8498669014048258,0.7301449476449478,0.6923076923076923,0.6000000000000001,0.5125950972104818,0.8454615203040252,0.7260413731567579,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,0.6714856624603271,0.5111111111111112,0.52,0.3207326007326007,0.8035093671901447,0.5945668220668221,0.5217391304347826,0.5043478260869566,0.3127568084089823,0.7969402871143927,0.5905197459545285,both,0.0,0.0,0.0,0.0,0.0,0.0,2.869282437539369,0.16666666666666663,0.08000000000000007,0.18886446886446895,0.04635753421468114,0.13557812557812565,0.1705685618729097,0.09565217391304348,0.1998382888014995,0.04852123318963253,0.13552162720222938,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,1,pi,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,1.279821899999661,0.6666666666666666,0.6,0.5956043956043956,0.7504256570955249,1.0,,,,,,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,0.5578172206878662,0.6666666666666666,0.8,0.6527472527472528,0.7805104092032759,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0,0.7220046793117947,0.0,-0.20000000000000007,-0.05714285714285716,-0.030084752107750967,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,1,shap,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,1.74516549999953,0.605,0.794,0.572989010989011,0.4544317504166648,0.810027417027417,0.6056338028169014,0.7971830985915492,0.6012072434607647,0.5501962668772623,0.8133256610369286,0.6831365590664028,0.3261448167610728,0.3236525247565362,0.321751128390804,0.9132879047851986,0.71,1.1854379177093506,0.6183333333333333,0.8059999999999999,0.5443736263736263,0.4476736649144434,0.7936311327561327,0.6056338028169013,0.8098591549295774,0.5813651137594801,0.530089503548827,0.8087375261671036,both,0.0,0.0,0.0,0.0,0.0,0.0,0.5597275822901795,-0.013333333333333308,-0.0119999999999999,0.02861538461538471,0.0067580855022214,0.016396284271284256,1.1102230246251565e-16,-0.012676056338028152,0.019842129701284628,0.020106763328435306,0.004588134869825011,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,2,lime,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.66,2.4936023999998724,0.7222222222222222,0.62,0.5957509157509159,0.8842357266411857,0.788020498020498,0.7058823529411765,0.611764705882353,0.6328377504848093,0.8840848486413251,0.8193300163888398,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.655,0.9986133575439452,0.6111111111111112,0.6400000000000001,0.462124542124542,0.7144274245004536,0.6262670662670664,0.606060606060606,0.6090909090909091,0.4315684315684315,0.6709928591358846,0.6012260466805921,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,1.4949890424559271,0.11111111111111105,-0.02000000000000013,0.13362637362637386,0.16980830214073206,0.1617534317534316,0.09982174688057055,0.002673796791443861,0.20126931891637778,0.2130919895054405,0.21810396970824775,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,2,pi,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.66,0.9244135999997524,0.6666666666666666,0.8,0.6835164835164835,0.9029564573494864,1.0,,,,,,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.655,0.6632132530212402,0.6666666666666666,0.6,0.8593406593406594,0.7843126060759531,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,0.26120034697851213,0.0,0.20000000000000007,-0.17582417582417587,0.11864385127353327,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,2,shap,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.66,1.1592829999999594,0.6316666666666667,0.782,0.560945054945055,0.4675731591241943,0.7888382034632033,0.6186868686868686,0.7772727272727271,0.5805194805194805,0.5347469458471389,0.7924633237133237,0.6771309629427421,0.3420459974066744,0.3244814949424085,0.3204143358860683,0.9170350289930996,0.655,1.3931174278259275,0.635,0.7759999999999999,0.5719780219780219,0.4358756060096735,0.8083564213564213,0.6183206106870228,0.7526717557251908,0.6042949416995218,0.5230498226468033,0.8126543515856492,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,-0.23383442782596808,-0.0033333333333332993,0.006000000000000116,-0.011032967032966967,0.03169755311452077,-0.01951821789321795,0.0003662579998457982,0.024600971547536266,-0.023775461180041257,0.011697123200335557,-0.020191027872325518,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,3,lime,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.7,3.294113599999946,0.6777777777777778,0.5999999999999999,0.4612454212454213,0.8358319406096185,0.6845224220224219,0.6470588235294118,0.5647058823529413,0.4461538461538462,0.8290610405660837,0.6631130307600897,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.63,4.052629470825195,0.5666666666666667,0.5466666666666667,0.4294505494505495,0.8208037654300815,0.705972545972546,0.5833333333333333,0.4875,0.4519230769230769,0.7722627109219411,0.7104319291819292,both,0.0,0.0,0.0,0.0,0.0,0.06999999999999995,-0.7585158708252493,0.11111111111111116,0.05333333333333312,0.03179487179487178,0.015028175179537029,-0.021450123950124134,0.06372549019607854,0.07720588235294129,-0.005769230769230749,0.05679832964414255,-0.04731889842183956,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,3,pi,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.7,1.2161037000005308,0.6666666666666666,0.8,0.8065934065934066,0.8433381348135591,0.8571428571428571,,,,,,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.63,2.6467766761779785,1.0,0.8,0.6131868131868132,0.7899462315650609,0.8888888888888888,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.06999999999999995,-1.4306729761774477,-0.33333333333333337,0.0,0.19340659340659339,0.053391903248498185,-0.031746031746031744,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,3,shap,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.7,1.6713640999996642,0.625,0.7879999999999999,0.5620879120879121,0.5339648511182122,0.7972757936507936,0.630952380952381,0.777142857142857,0.5881004709576138,0.5948693134797948,0.8076200783343641,0.6896881184740327,0.320548693100389,0.3039376112497485,0.3004471509066769,0.9114117124128736,0.63,0.8213486671447754,0.62,0.804,0.5156263736263736,0.4616515319752672,0.7811654734154735,0.605820105820106,0.8063492063492063,0.5463108320251178,0.5921710005975975,0.7955149568244807,both,0.0,0.0,0.0,0.0,0.0,0.06999999999999995,0.8500154328548888,0.0050000000000000044,-0.016000000000000125,0.04646153846153844,0.07231331914294503,0.016110320235320108,0.025132275132275006,-0.029206349206349236,0.04178963893249599,0.00269831288219724,0.01210512150988341,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,4,lime,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.62,2.73612409999987,0.6888888888888889,0.6600000000000001,0.5834432234432234,0.8632958044643367,0.7578736078736078,0.7166666666666666,0.66,0.5936263736263737,0.8627487122423736,0.7592657342657343,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.65,0.7123234272003174,0.5,0.5199999999999999,0.4079120879120878,0.8272512533980255,0.6633692233692233,0.5000000000000001,0.55,0.3914285714285714,0.8169438149094628,0.6553121878121879,both,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,2.0238006727995526,0.18888888888888888,0.14000000000000024,0.17553113553113564,0.036044551066311215,0.09450438450438448,0.21666666666666645,0.10999999999999999,0.2021978021978023,0.04580489733291082,0.10395354645354637,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,4,pi,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.62,1.049657600000501,0.6666666666666666,0.8,0.5824175824175825,0.7730907775092717,0.875,,,,,,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.65,0.8148832321166992,0.6666666666666666,0.8,0.8813186813186813,0.838085150658794,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,0.23477436788380168,0.0,0.0,-0.29890109890109884,-0.06499437314952228,-0.125,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.6,4,shap,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.62,1.0491357000009884,0.655,0.7879999999999999,0.5622197802197803,0.5374971370537763,0.7952904040404042,0.6370967741935485,0.7806451612903226,0.5962070187876638,0.6199157608381983,0.8069298980589302,0.6872995291066676,0.3221865829522964,0.3046268741395063,0.3009322582577735,0.9160036495819084,0.65,1.114145278930664,0.6633333333333333,0.7929999999999999,0.5576043956043956,0.5232720587581983,0.7999208152958154,0.6641025641025641,0.7938461538461538,0.5958072696534237,0.6343997172914095,0.8099458874458875,both,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,-0.06500957892967563,-0.008333333333333304,-0.0050000000000000044,0.004615384615384688,0.014225078295578064,-0.004630411255411193,-0.027005789909015587,-0.013200992555831181,0.0003997491342401238,-0.01448395645321121,-0.0030159893869572407,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.8,0,lime,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.225,3.796359699999812,0.6444444444444445,0.6266666666666668,0.4268131868131868,0.8017109869964476,0.6487908387908388,0.6,0.5599999999999999,0.3934065934065934,0.7435176093224218,0.6261383061383061,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.165,0.8178842067718506,0.4888888888888889,0.56,0.4035164835164834,0.828462469915279,0.668482350982351,0.4444444444444444,0.4000000000000001,0.3157509157509157,0.6360982634627881,0.6526806526806527,both,0.0,0.0,0.0,0.0,0.0,0.06,2.9784754932279616,0.1555555555555556,0.06666666666666676,0.023296703296703414,-0.02675148291883145,-0.019691512191512217,0.15555555555555556,0.15999999999999986,0.07765567765567771,0.10741934585963375,-0.02654234654234655,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.8,0,pi,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.225,1.3474615999994055,0.3333333333333333,0.6,0.389010989010989,-0.1109175885568073,0.8571428571428571,,,,,,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.165,0.590174674987793,0.3333333333333333,0.6,0.3758241758241759,-0.0706526774852169,0.8571428571428571,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.06,0.7572869250116125,0.0,0.0,0.01318681318681314,-0.0402649110715904,0.0,,,,,,descriptive_only_nonpaired_legacy
adult,hgb,gradual,0.8,0,shap,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.225,1.4502563000005466,0.565,0.804,0.4125054945054945,0.0128533968761498,0.7526664862914862,0.6000000000000001,0.8666666666666664,0.4823931623931622,0.2851713563471881,0.8245855379188711,0.2399508633044427,0.8029754998976318,0.745300494528452,0.7412736840495179,0.980822910232412,0.165,0.9143428802490234,0.5366666666666667,0.7709999999999999,0.3661978021978021,-0.0354507178480253,0.7253442945942947,0.6363636363636364,0.8303030303030303,0.4004662004662004,0.1862592317509153,0.7678768201495475,both,0.0,0.0,0.0,0.0,0.0,0.06,0.5359134197515232,0.02833333333333321,0.03300000000000014,0.04630769230769238,0.048304114724175104,0.027322191697191522,-0.036363636363636265,0.03636363636363604,0.0819269619269618,0.0989121245962728,0.056708717769323624,descriptive_only_nonpaired_legacy
