analysis_family,scope,dataset,model_scope,method,estimand_scope,scenario,severity,metric,estimate,ci_low_95,ci_high_95,n_dataset_strata,n_seed_clusters,bootstrap_replicates,replicate_unit
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.2,spearman_all,0.7924981684981686,0.7745347985347986,0.8137728937728939,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.2,spearman_all,0.9257254901960783,0.919921568627451,0.9341960784313723,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.2,spearman_all,0.8061904761904763,0.7936507936507937,0.818095238095238,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.2,top3_all,0.7859259259259259,0.7748148148148148,0.7970370370370371,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.2,top3_all,0.7488888888888889,0.7288888888888891,0.768888888888889,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.2,top3_all,0.86,0.8422222222222222,0.8822222222222222,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.2,top3_all,0.7488888888888889,0.7311111111111112,0.7666666666666667,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.2,top5_all,0.7973333333333334,0.7893333333333334,0.8057777777777778,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.2,top5_all,0.7386666666666668,0.7306666666666668,0.7480000000000001,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.2,top5_all,0.8573333333333334,0.8413333333333336,0.8733333333333334,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.2,top5_all,0.7960000000000002,0.7813333333333335,0.8133333333333335,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.4,cosine_all,0.9340671508000185,0.92763315619567,0.9399356306538598,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.4,cosine_all,0.8874503528463752,0.8699634665038228,0.9019797782008829,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.4,cosine_all,0.9365824831861234,0.9274627753070239,0.9444717845138589,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.4,cosine_all,0.9781686163675566,0.9740770544413422,0.9818866444457681,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.4,sign_all,0.8508900482233815,0.8402319920819921,0.8613631404089738,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.4,sign_all,0.8042828097828097,0.7873244163244163,0.8212412032412033,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.4,sign_all,0.9246809856809858,0.9157841047841048,0.9333412143412143,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.4,sign_all,0.8237063492063491,0.7983888888888889,0.8481111111111111,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.4,spearman_all,0.7214949843185137,0.7056051856640093,0.7371331573655102,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.4,spearman_all,0.670886446886447,0.6389157509157509,0.6982271062271065,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.4,spearman_all,0.864392156862745,0.8546078431372548,0.871313725490196,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.4,spearman_all,0.6292063492063492,0.5949206349206351,0.6661904761904761,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.4,top3_all,0.7274074074074074,0.705925925925926,0.7466666666666667,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.4,top3_all,0.7244444444444446,0.6688888888888889,0.768888888888889,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.4,top3_all,0.7733333333333334,0.7533333333333335,0.7933333333333334,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.4,top3_all,0.6844444444444445,0.6555555555555556,0.7111111111111112,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.4,top5_all,0.7146666666666667,0.705777777777778,0.722666666666667,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.4,top5_all,0.664,0.6400000000000001,0.6866666666666668,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.4,top5_all,0.7666666666666668,0.7586666666666668,0.7746666666666668,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.4,top5_all,0.7133333333333336,0.7053333333333336,0.7213333333333336,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.6,cosine_all,0.9058742700359095,0.8990653769509505,0.9129405308973058,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.6,cosine_all,0.854735827148916,0.8404856615746583,0.8704881965466417,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.6,cosine_all,0.9001031213410314,0.8909497401992509,0.9092565024828122,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.6,cosine_all,0.9627838616177812,0.9518466644399661,0.9712719289351428,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.6,sign_all,0.7961185758685758,0.7831415135019302,0.8089298786090454,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.6,sign_all,0.7346724756724756,0.7047964322714322,0.7648702778702778,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.6,sign_all,0.8734610297110297,0.8528849576349575,0.8898579938579937,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.6,sign_all,0.7802222222222223,0.7705555555555555,0.7937777777777779,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.6,spearman_all,0.640002035002035,0.6171600427350428,0.6633026568747157,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.6,spearman_all,0.5361172161172161,0.4902564102564103,0.5777875457875459,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.6,spearman_all,0.8116666666666668,0.790235294117647,0.8416078431372547,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.6,spearman_all,0.5722222222222223,0.5301587301587303,0.6217460317460318,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.6,top3_all,0.7081481481481483,0.6918518518518519,0.7251851851851855,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.6,top3_all,0.7000000000000002,0.68,0.7200000000000001,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.6,top3_all,0.7355555555555557,0.7066666666666668,0.7711111111111112,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.6,top3_all,0.688888888888889,0.6577777777777778,0.7222222222222225,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.6,top5_all,0.6844444444444445,0.6706666666666669,0.6986666666666667,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.6,top5_all,0.624,0.604,0.6440000000000001,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.6,top5_all,0.7213333333333335,0.6933333333333335,0.7520000000000001,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.6,top5_all,0.7080000000000002,0.6853333333333336,0.7306666666666668,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.8,cosine_all,0.8606892888839633,0.8530623999920022,0.8676837826026749,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.8,cosine_all,0.795696273077254,0.7859090255752197,0.8019289259433027,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.8,cosine_all,0.8462831895053311,0.8337467500140784,0.8580018537048326,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.8,cosine_all,0.9400884040693047,0.9223813639117674,0.9544009229079237,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.8,sign_all,0.7327715216881883,0.7153996632996633,0.7498134698634699,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.8,sign_all,0.6613802493802494,0.6440639730639731,0.683020942020942,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.8,sign_all,0.8244898712398712,0.8115606153106153,0.8363314463314463,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.8,sign_all,0.7124444444444444,0.6647777777777778,0.7550000000000001,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.8,spearman_all,0.5263743206684383,0.5103267602767603,0.5427067801479566,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.8,spearman_all,0.39487179487179486,0.3628424908424908,0.42690109890109884,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.8,spearman_all,0.7279019607843138,0.7112941176470589,0.7457058823529412,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.8,spearman_all,0.45634920634920634,0.4265079365079365,0.49000000000000005,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.8,top3_all,0.662962962962963,0.6511111111111111,0.6762962962962963,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.8,top3_all,0.6488888888888888,0.6355555555555557,0.6644444444444446,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.8,top3_all,0.6955555555555556,0.668888888888889,0.7288888888888889,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.8,top3_all,0.6444444444444444,0.6244444444444444,0.6644444444444444,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,0.8,top5_all,0.668888888888889,0.6577777777777779,0.6791111111111112,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,0.8,top5_all,0.6040000000000001,0.5880000000000001,0.6200000000000001,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,0.8,top5_all,0.6906666666666668,0.6626666666666667,0.7120000000000002,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,0.8,top5_all,0.7120000000000002,0.6973333333333336,0.7253333333333335,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,1.0,cosine_all,0.8355121037064782,0.8259659267647319,0.8443383304876583,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,1.0,cosine_all,0.7817998612597321,0.7726605410690663,0.7918108563049058,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,1.0,cosine_all,0.8131238468548048,0.7986268056590349,0.8276208880505749,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,1.0,cosine_all,0.9116126030048981,0.8872230910882403,0.9291113177281968,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,1.0,sign_all,0.6970405674572341,0.686740867388784,0.7076819981715815,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,1.0,sign_all,0.6097327117327117,0.5941555851555852,0.6227745402745402,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,1.0,sign_all,0.7930874033374034,0.7767863987863988,0.8145521423021425,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,1.0,sign_all,0.6883015873015873,0.6677619047619048,0.7088412698412699,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,1.0,spearman_all,0.4916010677775384,0.47318787497905146,0.5102658813952933,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,1.0,spearman_all,0.3271794871794872,0.2884395604395605,0.35431501831501827,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,1.0,spearman_all,0.684607843137255,0.6593725490196078,0.7197450980392157,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,1.0,spearman_all,0.46301587301587305,0.4431746031746032,0.49603174603174616,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,1.0,top3_all,0.6274074074074073,0.6081481481481481,0.6459259259259258,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,1.0,top3_all,0.5999999999999999,0.5533333333333332,0.6377777777777778,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,1.0,top3_all,0.6822222222222222,0.6644444444444445,0.6977777777777778,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,1.0,top3_all,0.5999999999999999,0.5666666666666667,0.6333333333333332,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,gradual,1.0,top5_all,0.6360000000000001,0.6240000000000002,0.648,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,gradual,1.0,top5_all,0.5640000000000001,0.5413333333333333,0.5866666666666667,1,5,10000,seed_cluster
explanation,per_dataset,bank-marketing,hgb,lime,local attribution,gradual,1.0,top5_all,0.6613333333333336,0.6440000000000001,0.6786666666666668,1,5,10000,seed_cluster
explanation,per_dataset,electricity,hgb,lime,local attribution,gradual,1.0,top5_all,0.6826666666666669,0.6640000000000001,0.7040000000000001,1,5,10000,seed_cluster
explanation,fixed_dataset_macro,all_fixed_strata,hgb,lime,local attribution,mean_shift,0.25,cosine_all,0.9726944647924304,0.9709128220206225,0.9745435363880385,3,15,10000,seed_cluster_within_fixed_dataset_stratum
explanation,per_dataset,adult,hgb,lime,local attribution,mean_shift,0.25,cosine_all,0.949424812789182,0.9459057364268151,0.9533760158530967,1,5,10000,seed_cluster
