record_type,scope,dataset,model,seed,method,method_estimand,predictor,explanation_endpoint,rho,correlation_status,estimate,ci_low_95,ci_high_95,n_conditions,n_seed_clusters,bootstrap_replicates,replicate_unit
block,within_dataset_model_seed,bank-marketing,rf,3.0,lime,local_attribution,flip,cosine_instability,0.9215384615384615,ok,0.9215384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,lime,local_attribution,flip,cosine_instability,0.9569230769230769,ok,0.9569230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,lime,local_attribution,flip,cosine_instability,0.8884615384615385,ok,0.8884615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,lime,local_attribution,flip,cosine_instability,0.8753846153846153,ok,0.8753846153846153,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,lime,local_attribution,flip,cosine_instability,0.9023076923076924,ok,0.9023076923076924,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,lime,local_attribution,flip,cosine_instability,0.8638461538461538,ok,0.8638461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,lime,local_attribution,flip,cosine_instability,0.8592307692307692,ok,0.8592307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,lime,local_attribution,flip,cosine_instability,0.9561538461538461,ok,0.9561538461538461,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,lime,local_attribution,flip,cosine_instability,0.9376923076923077,ok,0.9376923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,lime,local_attribution,flip,cosine_instability,0.9653846153846154,ok,0.9653846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,lime,local_attribution,flip,cosine_instability,0.9384615384615383,ok,0.9384615384615383,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,lime,local_attribution,flip,cosine_instability,0.9346153846153846,ok,0.9346153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,lime,local_attribution,flip,cosine_instability,0.9253846153846155,ok,0.9253846153846155,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,lime,local_attribution,flip,cosine_instability,0.8946153846153846,ok,0.8946153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,lime,local_attribution,flip,cosine_instability,0.916923076923077,ok,0.916923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,lime,local_attribution,flip,cosine_instability,0.9023076923076924,ok,0.9023076923076924,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,lime,local_attribution,flip,cosine_instability,0.9346153846153846,ok,0.9346153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.9330254732740993,ok,0.9330254732740993,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.9438245479030396,ok,0.9438245479030396,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.9489898524392172,ok,0.9489898524392172,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.9245285760483128,ok,0.9245285760483128,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.9578765324333968,ok,0.9578765324333968,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.9705381434418957,ok,0.9705381434418957,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.8687129654883029,ok,0.8687129654883029,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.9290422094880555,ok,0.9290422094880555,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.957581584165318,ok,0.957581584165318,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.9407010875826858,ok,0.9407010875826858,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.8428544106672979,ok,0.8428544106672979,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.8731476613923508,ok,0.8731476613923508,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.8305443508127323,ok,0.8305443508127323,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.8442734805244541,ok,0.8442734805244541,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.8618168459821404,ok,0.8618168459821404,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.949971154780856,ok,0.949971154780856,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.9154639551434071,ok,0.9154639551434071,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.9172759432347435,ok,0.9172759432347435,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.9161216530377199,ok,0.9161216530377199,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.9088111484565705,ok,0.9088111484565705,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.6928456282589662,ok,0.6928456282589662,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.6896137077463718,ok,0.6896137077463718,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.6740027845221009,ok,0.6740027845221009,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.7648628332013163,ok,0.7648628332013163,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.5903789264910904,ok,0.5903789264910904,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.6886320357165336,ok,0.6886320357165336,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.8241530926876591,ok,0.8241530926876591,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.6717368183741282,ok,0.6717368183741282,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.8996533795365377,ok,0.8996533795365377,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.7412398921832883,ok,0.7412398921832883,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.855658452157661,ok,0.855658452157661,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.9042950638101472,ok,0.9042950638101472,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.9344911373435735,ok,0.9344911373435735,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.9307162111188595,ok,0.9307162111188595,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.9414937354825186,ok,0.9414937354825186,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.8192202206307417,ok,0.8192202206307417,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.9489698231903879,ok,0.9489698231903879,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.8783985819051571,ok,0.8783985819051571,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.8149655607703162,ok,0.8149655607703162,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.8379669647295814,ok,0.8379669647295814,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,lime,local_attribution,accuracy_drop,top5_instability,0.9197460265628962,ok,0.9197460265628962,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,lime,local_attribution,accuracy_drop,top5_instability,0.9470850144440992,ok,0.9470850144440992,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,lime,local_attribution,accuracy_drop,top5_instability,0.9251779359447064,ok,0.9251779359447064,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,lime,local_attribution,accuracy_drop,top5_instability,0.8928319951619283,ok,0.8928319951619283,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,lime,local_attribution,accuracy_drop,top5_instability,0.9491919671708468,ok,0.9491919671708468,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,lime,local_attribution,dconf,top5_instability,0.87011752038119,ok,0.87011752038119,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,lime,local_attribution,dconf,top5_instability,0.945951161949286,ok,0.945951161949286,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,lime,local_attribution,dconf,top5_instability,0.908181363855624,ok,0.908181363855624,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,lime,local_attribution,dconf,top5_instability,0.8974017630976938,ok,0.8974017630976938,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,lime,local_attribution,dconf,top5_instability,0.8997884374946645,ok,0.8997884374946645,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,lime,local_attribution,dconf,top5_instability,0.978240827120006,ok,0.978240827120006,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,lime,local_attribution,dconf,top5_instability,0.9014873117228813,ok,0.9014873117228813,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,lime,local_attribution,dconf,top5_instability,0.9635657792966129,ok,0.9635657792966129,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,lime,local_attribution,dconf,top5_instability,0.9571959290770516,ok,0.9571959290770516,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,lime,local_attribution,dconf,top5_instability,0.9720889969204962,ok,0.9720889969204962,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,lime,local_attribution,dconf,top5_instability,0.8917099607151058,ok,0.8917099607151058,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,lime,local_attribution,dconf,top5_instability,0.9235807935098101,ok,0.9235807935098101,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,lime,local_attribution,dconf,top5_instability,0.905174088681037,ok,0.905174088681037,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,lime,local_attribution,dconf,top5_instability,0.9287916531967774,ok,0.9287916531967774,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,lime,local_attribution,dconf,top5_instability,0.9086012674126447,ok,0.9086012674126447,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,lime,local_attribution,dconf,top5_instability,0.9565218099335455,ok,0.9565218099335455,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,lime,local_attribution,dconf,top5_instability,0.937031469442116,ok,0.937031469442116,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,lime,local_attribution,dconf,top5_instability,0.9542132295394983,ok,0.9542132295394983,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,lime,local_attribution,dconf,top5_instability,0.9280493184069637,ok,0.9280493184069637,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,lime,local_attribution,dconf,top5_instability,0.943824617766286,ok,0.943824617766286,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,lime,local_attribution,dconf,top5_instability,0.8150242584172831,ok,0.8150242584172831,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,lime,local_attribution,dconf,top5_instability,0.8915096037842292,ok,0.8915096037842292,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,lime,local_attribution,dconf,top5_instability,0.8646270039388013,ok,0.8646270039388013,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,lime,local_attribution,dconf,top5_instability,0.891911144807193,ok,0.891911144807193,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,lime,local_attribution,dconf,top5_instability,0.9441656067949722,ok,0.9441656067949722,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,lime,local_attribution,dconf,top5_instability,0.944166975750256,ok,0.944166975750256,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,lime,local_attribution,dconf,top5_instability,0.9077612714652968,ok,0.9077612714652968,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,lime,local_attribution,dconf,top5_instability,0.9205009075789728,ok,0.9205009075789728,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,lime,local_attribution,dconf,top5_instability,0.9489898524392172,ok,0.9489898524392172,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,lime,local_attribution,dconf,top5_instability,0.9378489151565502,ok,0.9378489151565502,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,lime,local_attribution,dconf,top5_instability,0.8691303576122351,ok,0.8691303576122351,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,lime,local_attribution,dconf,top5_instability,0.9150788209595017,ok,0.9150788209595017,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,lime,local_attribution,dconf,top5_instability,0.9375739947038824,ok,0.9375739947038824,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,lime,local_attribution,dconf,top5_instability,0.9422635586513515,ok,0.9422635586513515,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,lime,local_attribution,dconf,top5_instability,0.9372597080539382,ok,0.9372597080539382,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,lime,local_attribution,dconf,top5_instability,0.8834879695082007,ok,0.8834879695082007,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,lime,local_attribution,dconf,top5_instability,0.9617310310817012,ok,0.9617310310817012,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,lime,local_attribution,dconf,top5_instability,0.930046414276939,ok,0.930046414276939,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,lime,local_attribution,dconf,top5_instability,0.8273202813833708,ok,0.8273202813833708,,,25,1,0,single_seed_block
