record_type,scope,analysis_family,dataset,model,scenario,seed,method,method_estimand,endpoint,expected_direction,n_levels,spearman_rho,monotone_non_decreasing,violation_count,min_step,monotone_fraction,n_blocks
block,dataset_model_seed_scenario,predictive,adult,rf,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009349621237971784,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004299460861256987,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00471837216160409,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.006192863462105569,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0017693895606015753,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.008183426717782383,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.003465054556178182,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.7,0.0,1,-0.00044234739015036606,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00014744913004993698,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-7.372456502474645e-05,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0005897965202005251,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.7,0.0,1,-0.0011795930404011612,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9746794344808963,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0005160719551754456,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00036862282512539757,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0003686228251251755,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.00022117369507523854,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.018022657054582836,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007209062821833201,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02456966308665598,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.015300868030013293,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.017139914668235945,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01684566720612035,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012946888333088102,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01978814182727673,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01662498160953363,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01588936295424448,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,noise,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.025305281741944907,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,noise,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013903192584963975,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,noise,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02302486391054881,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,noise,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02537884360747389,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,noise,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02479034868324259,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.014945744898655522,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.013580836688732667,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.014672763256670995,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.01555995359312079,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.01283013717327508,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.034873404763529736,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.035009895584521944,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.03303077868013371,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.030027980618303474,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.035487613457995004,0.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.01569644441411311,0.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.015832935235105428,0.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.01508223571964784,0.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.013580836688732667,0.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.017539070497509024,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.08050722500737251,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.017620171040990784,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.05735771158950154,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0361987614273076,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.024992627543497514,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.7,0.0,3,-0.004349749336478914,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.004202300206428755,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9746794344808963,0.0,3,-0.00243291064582718,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0030964317310527845,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.7,0.0,3,-0.0029489826010026254,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.49999999999999994,0.0,2,-0.0008846947803008431,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.001990563255676814,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.0013270421704510982,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.001990563255676814,0.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.0014007667354762887,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.14322495218478737,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.12880682654112108,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.13895836398411066,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.12762983669265848,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.09717522436368986,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.6,0.0,2,-0.10423716345446521,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.6,0.0,2,-0.1091658084449022,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.10644401942033255,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.7,0.0,3,-0.11078416948653813,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.10431072531999408,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,quantize,0.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.08246285125790787,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,quantize,1.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.07768132999852884,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,quantize,2.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0777548918640577,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,quantize,3.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0714285714285714,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,quantize,4.0,not_applicable,not_applicable_predictive_metric,accuracy_drop,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.062454023834044414,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.7999999999999999,0.0,2,-0.16886443612606883,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0040332972605565676,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.7999999999999999,0.0,2,-0.044478055948747985,0.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0032252669264329903,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.7999999999999999,0.0,2,-0.07040181898407472,0.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09366256765276176,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09275340881740302,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09249253798933871,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09284259425664398,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09287865463232547,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0060811202230759975,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0029371686807395103,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0029870746099759926,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.006707952478788526,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0077778927747482185,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.050577851801332896,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0338660415087671,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04177316179229554,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0384116238892126,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.047171390615720704,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0310932752105616,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0318364873809039,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.030620287855313098,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.028238119040638998,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.030154811424053202,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.027903919962679102,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.029688382089911508,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0320861702512108,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.025095830203104713,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.030036389322041807,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.004623541479787996,0.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.019324586092316798,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01829408517948289,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.024553134527248832,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0042672251017929486,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04591755882729831,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.05960581020444711,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0583264397967852,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.06122249874502178,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0600126152164438,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,gradual,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02700591114783557,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,gradual,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.028978557076007105,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,gradual,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.030378876003376964,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,gradual,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.03246456860817232,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,gradual,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.03459923409355026,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0006056018870893576,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0005365281440499192,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.003908231374817106,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.003740647901391947,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0034850098565024634,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.10124525642591499,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.09937624692070819,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.10130033359718431,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.1042661408078336,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0993070924893137,1.0,1
